chr1	5123015	5123198
chr1	12509573	12510043
chr1	15710775	15710944
chr1	20864285	20864754
chr1	20945503	20946200
chr1	21496760	21497695
chr1	22157211	22158210
chr1	22313352	22313419
chr1	22483288	22483378
chr1	22522090	22522890
chr1	22800835	22802857
chr1	22901954	22902581
chr1	23004332	23004995
chr1	24760720	24760881
chr1	27915140	27916156
chr1	30869363	30869769
chr1	31190751	31190826
chr1	32500659	32500965
chr1	33808166	33808627
chr1	33994289	33995204
chr1	34051264	34051644
chr1	34115606	34116154
chr1	34321166	34322586
chr1	34330313	34331002
chr1	35891133	35891170
chr1	35921077	35921365
chr1	36258570	36258813
chr1	36409377	36409408
chr1	37206945	37207023
chr1	37357491	37358321
chr1	37395862	37396290
chr1	37671778	37672192
chr1	37718993	37719511
chr1	37722417	37722507
chr1	37743723	37744131
chr1	38288678	38288978
chr1	38851483	38852068
chr1	38860332	38860447
chr1	39086152	39086494
chr1	39120528	39121093
chr1	39137231	39137505
chr1	39233543	39234802
chr1	39474528	39474896
chr1	39531367	39531728
chr1	39732997	39733574
chr1	39770932	39771028
chr1	41060446	41060458
chr1	41091516	41092065
chr1	43520794	43521401
chr1	51113751	51114202
chr1	51514980	51515181
chr1	51540401	51540802
chr1	51857089	51858828
chr1	51865350	51866159
chr1	51917635	51917994
chr1	51932413	51933078
chr1	51956150	51956621
chr1	53902034	53902888
chr1	54133579	54134240
chr1	56907487	56907970
chr1	56990876	56991097
chr1	58266976	58267694
chr1	58472813	58475077
chr1	60788764	60789302
chr1	60851988	60853646
chr1	61097368	61097768
chr1	62953854	62954006
chr1	63146751	63147042
chr1	63237800	63238320
chr1	63504510	63506982
chr1	63918204	63918867
chr1	64019114	64019159
chr1	64089518	64089785
chr1	66377950	66378318
chr1	66598456	66599595
chr1	68145096	68145420
chr1	73128359	73128377
chr1	74037890	74038134
chr1	74344846	74345981
chr1	75738583	75738682
chr1	75861322	75861660
chr1	77435485	77436134
chr1	77564210	77565684
chr1	78533917	78535107
chr1	79740867	79741440
chr1	80386345	80386930
chr1	82358799	82359377
chr1	82982829	82984038
chr1	83347358	83347894
chr1	84291478	84291506
chr1	84833540	84834259
chr1	87761763	87762037
chr1	87766542	87766697
chr1	87854858	87855366
chr1	88828347	88828641
chr1	89485872	89486258
chr1	90942005	90942237
chr1	91678263	91678543
chr1	92959449	92959632
chr1	92961668	92961732
chr1	94268121	94268595
chr1	94273187	94273702
chr1	94289640	94290202
chr1	94567755	94568093
chr1	94953567	94953649
chr1	95905249	95905631
chr1	99554731	99554961
chr1	99780709	99781654
chr1	99859955	99860748
chr1	108238169	108239088
chr1	121501950	121502393
chr1	125661810	125662254
chr1	127290895	127292410
chr1	129335919	129336676
chr1	129830349	129831505
chr1	129845623	129845781
chr1	130089004	130089229
chr1	131343238	131343902
chr1	132747254	132747651
chr1	133007586	133007667
chr1	134781623	134781649
chr1	134782603	134783956
chr1	135176173	135176525
chr1	136744474	136744950
chr1	137310991	137311488
chr1	137360297	137360590
chr1	138024657	138025289
chr1	138239462	138240651
chr1	138315143	138315353
chr1	138448990	138450192
chr1	138577988	138578070
chr1	139567153	139567596
chr1	139868729	139869145
chr1	140031037	140031191
chr1	140798500	140798693
chr1	145876836	145877812
chr1	152230854	152231443
chr1	153410915	153411896
chr1	153664000	153664551
chr1	154361553	154362285
chr1	155071444	155072684
chr1	155135599	155136014
chr1	155966356	155966903
chr1	157126912	157128358
chr1	158372231	158373068
chr1	159150174	159150679
chr1	160182827	160183206
chr1	160443588	160443832
chr1	160475291	160476282
chr1	161818757	161819861
chr1	162180942	162181979
chr1	162847511	162848122
chr1	163436255	163436784
chr1	163833122	163833678
chr1	163902396	163902570
chr1	164703556	164704113
chr1	165946575	165946608
chr1	166047941	166048252
chr1	166366900	166368010
chr1	166371674	166377192
chr1	166381727	166384411
chr1	166388956	166390901
chr1	166611503	166612587
chr1	166619504	166620173
chr1	166717716	166718520
chr1	166928951	166929799
chr1	167044699	167045242
chr1	168221238	168222185
