chr1	3389189	3389267
chr1	10186807	10187674
chr1	13137070	13137298
chr1	13184717	13185241
chr1	13249596	13250538
chr1	13360771	13361111
chr1	13365136	13365290
chr1	14292939	14293860
chr1	16693496	16693934
chr1	17085251	17086459
chr1	22697572	22697732
chr1	24670951	24672227
chr1	24774706	24774719
chr1	25235012	25235634
chr1	25948641	25949021
chr1	32528123	32528510
chr1	34063620	34064114
chr1	34101704	34102243
chr1	34134112	34134861
chr1	34162070	34162618
chr1	34340553	34340681
chr1	35460042	35460302
chr1	36052527	36053008
chr1	37066867	37066969
chr1	37685718	37685888
chr1	37771249	37772146
chr1	38324612	38325119
chr1	38441511	38441556
chr1	38441712	38442042
chr1	38475222	38475399
chr1	38485738	38486236
chr1	38495499	38496419
chr1	38496557	38496607
chr1	38685314	38685822
chr1	38689161	38690039
chr1	38903728	38904506
chr1	39369337	39369382
chr1	39369429	39369611
chr1	39406588	39406643
chr1	39503292	39504195
chr1	39857561	39857892
chr1	39956771	39956997
chr1	41118928	41119112
chr1	41488448	41489103
chr1	41869350	41869923
chr1	41948706	41948942
chr1	41966727	41967010
chr1	42069333	42069999
chr1	42313550	42314345
chr1	42597271	42597365
chr1	42806346	42806888
chr1	43504218	43504465
chr1	51902831	51903001
chr1	51970023	51970220
chr1	52523934	52524450
chr1	53604034	53604148
chr1	54635412	54635817
chr1	54763914	54764947
chr1	55723670	55724253
chr1	55943795	55944641
chr1	55971286	55971577
chr1	56889793	56889947
chr1	56890721	56891206
chr1	57017121	57017295
chr1	57032076	57032466
chr1	57865011	57865292
chr1	58553170	58553392
chr1	59590020	59590609
chr1	60541918	60542395
chr1	61174933	61175061
chr1	61236292	61236825
chr1	61575399	61575704
chr1	62611803	62612700
chr1	62645020	62645473
chr1	62750539	62751839
chr1	62751930	62752433
chr1	62792524	62792678
chr1	62826879	62827627
chr1	62840786	62841786
chr1	64024932	64025343
chr1	64114093	64114960
chr1	66313046	66313567
chr1	66368834	66369206
chr1	69081307	69081676
chr1	71822402	71822749
chr1	72259285	72259648
chr1	72503196	72503333
chr1	74381673	74381879
chr1	75166142	75166414
chr1	75404991	75405448
chr1	75454332	75454798
chr1	76486675	76487001
chr1	77253083	77253768
chr1	77380120	77381321
chr1	77402956	77404235
chr1	77404914	77405246
chr1	77416638	77416930
chr1	77442927	77443391
chr1	77492016	77492304
chr1	77492315	77492726
chr1	77501248	77504885
chr1	77506491	77508996
chr1	77519177	77519381
chr1	81313603	81313968
chr1	82258050	82258105
chr1	88019774	88020327
chr1	90343602	90344344
chr1	90763957	90764150
chr1	90806549	90806644
chr1	91469823	91470564
chr1	91565116	91565519
chr1	91745567	91745676
chr1	92118519	92119317
chr1	92182580	92183309
chr1	93342665	93343276
chr1	93656450	93657012
chr1	93769022	93769354
chr1	93816703	93816922
chr1	93855120	93855818
chr1	93929822	93930236
chr1	94071738	94072317
chr1	94074556	94075865
chr1	94091872	94092102
chr1	94120716	94121511
chr1	94624620	94624906
chr1	94729704	94730102
chr1	94917520	94917964
chr1	99840162	99840986
chr1	99871611	99872060
chr1	99874318	99875154
chr1	99877440	99877563
chr1	100070556	100070896
chr1	102015708	102015834
chr1	107180443	107181221
chr1	108466427	108466456
chr1	109281310	109281438
chr1	120377103	120377807
chr1	121080376	121080864
chr1	122032886	122033098
chr1	129049248	129049801
chr1	129064841	129065421
chr1	129270339	129270702
chr1	129397421	129397581
chr1	129800869	129800939
chr1	129861377	129862043
chr1	130490277	130491304
chr1	131540749	131541277
chr1	132611003	132611443
chr1	132791334	132791353
chr1	132947797	132947979
chr1	133033203	133033812
chr1	133654663	133655608
chr1	133808342	133808724
chr1	134164288	134165217
chr1	134186634	134186824
chr1	134328002	134328947
chr1	134556505	134557023
chr1	134748341	134748350
chr1	134842504	134842907
chr1	135079879	135081400
chr1	135095830	135097065
chr1	135106260	135107571
chr1	135123100	135123112
chr1	135123872	135124361
chr1	135151306	135152242
chr1	135195395	135195942
chr1	135718256	135718569
chr1	135736924	135737381
chr1	135738347	135738898
chr1	135752457	135753075
chr1	135780745	135780890
chr1	135850252	135850575
chr1	136410815	136411095
chr1	136828719	136829178
chr1	137442725	137443577
chr1	137449845	137449901
chr1	137457900	137458262
chr1	137469157	137469564
chr1	137491171	137491261
chr1	137946921	137947153
chr1	138035154	138036463
chr1	138366941	138367681
chr1	138453879	138454756
chr1	138628145	138628474
chr1	139484467	139485025
chr1	139797900	139799201
chr1	140393552	140393862
chr1	140403934	140404767
chr1	140892590	140893124
chr1	140936071	140936328
chr1	140991712	140991738
chr1	145324602	145324983
chr1	152698192	152698457
chr1	153787385	153787540
chr1	153938296	153938858
chr1	154021711	154021737
chr1	154301027	154301871
chr1	154542887	154543001
chr1	154899379	154899681
chr1	154900851	154900958
chr1	155177549	155177885
chr1	155246053	155246162
chr1	155573875	155574045
chr1	156406843	156407196
chr1	156551389	156551657
chr1	156589805	156589975
chr1	156886906	156887382
chr1	156917058	156917238
chr1	156932205	156932753
chr1	156933316	156933407
chr1	156956667	156957656
chr1	157559646	157559747
chr1	158868585	158868648
chr1	159004761	159005822
chr1	159373140	159374581
chr1	159374753	159375264
chr1	159485881	159486315
chr1	160294452	160294544
chr1	160477588	160477963
chr1	162113442	162113956
chr1	162833246	162833287
chr1	163070513	163071650
chr1	163982431	163983891
chr1	166917443	166917976
chr1	167563440	167563903
chr1	167565306	167565536
chr1	167673106	167673299
chr1	168208360	168209646
chr1	169013463	169013924
chr1	169158312	169158508
chr1	169172465	169172838
chr1	169197463	169197924
chr1	169209403	169210181
chr1	169213055	169213557
chr1	169290524	169290813
chr1	169322785	169322983
chr1	169714050	169714288
chr1	169891062	169891557
chr1	170166341	170166382
chr1	170199857	170201071
chr1	170205503	170205692
chr1	170217584	170218676
chr1	170239354	170239711
chr1	170255882	170256512
chr1	170272078	170272753
chr1	170321666	170322827
chr1	170322828	170323320
chr1	170341648	170342175
chr1	170354497	170355127
chr1	170355710	170357946
chr1	170358547	170360107
chr1	170481323	170481608
chr1	170638515	170638951
chr1	170921781	170922290
chr1	171188220	171188250
chr1	171763722	171763830
chr1	172296606	172297790
chr1	172370444	172370931
chr1	172483291	172483425
chr1	172542177	172542760
chr1	174060955	174061326
chr1	174241476	174241784
chr1	178880760	178882910
chr1	178985238	178985664
chr1	179175658	179176180
chr1	179308182	179308345
chr1	179374916	179375820
chr1	179375821	179376075
chr1	179376113	179377197
chr1	179391549	179391947
chr1	179424226	179424757
chr1	179492013	179492619
chr1	179725015	179725494
chr1	181038415	181038466
chr1	182185317	182185351
chr1	182259454	182259673
chr1	182262862	182263308
chr1	182392310	182392348
chr1	182745068	182745578
chr1	182864584	182865152
chr1	183309400	183309767
chr1	183337373	183338438
chr1	183490991	183491271
chr1	183707262	183707333
chr1	183773298	183773463
chr1	184657262	184658115
chr1	186549514	186549874
chr1	186739293	186741250
chr1	186753508	186753581
chr1	186821318	186822690
chr1	187065049	187065103
chr1	187067037	187067281
chr1	187218763	187219484
chr1	188446618	188447029
chr1	188812685	188813048
chr1	189475046	189475082
chr1	190281142	190281442
chr1	190282017	190282440
chr1	190657680	190658076
chr1	190708751	190709122
chr1	191715034	191715076
chr1	191857784	191857986
chr1	191979711	191980053
chr1	191996294	191998315
chr1	192014654	192016309
chr1	192121729	192122271
chr1	192485193	192485432
chr1	192632297	192632728
chr1	192718316	192718842
chr1	193139129	193139799
chr1	193283669	193284167
chr1	194038629	194039049
chr1	194581490	194582147
chr1	195131034	195131848
chr1	195187081	195187240
chr1	195190325	195190730
chr1	195195028	195195850
chr1	195207918	195208310
chr1	195360881	195361051
chr1	195868859	195869819
chr10	6258174	6259168
chr10	6275155	6275338
chr10	8545864	8546383
chr10	8625165	8625276
chr10	9552758	9552974
chr10	9829761	9829993
chr10	12697594	12697933
chr10	13394442	13394723
chr10	13688301	13689146
chr10	13842131	13842170
chr10	15843932	15844037
chr10	16794976	16795321
chr10	16933206	16933337
chr10	17200213	17200269
chr10	17250100	17250150
chr10	17258961	17259089
chr10	18051530	18051891
chr10	19205976	19205993
chr10	19655446	19656230
chr10	21176259	21176992
chr10	21495782	21495955
chr10	21603743	21604360
chr10	23067970	23067994
chr10	24167795	24168133
chr10	24310177	24310782
chr10	27709896	27710345
chr10	27792972	27793567
chr10	27879590	27880135
chr10	33928010	33928088
chr10	38274616	38275607
chr10	39225258	39225679
chr10	39237160	39237284
chr10	39886775	39887361
chr10	40312574	40312880
chr10	40684367	40684642
