chr1	3181422	3181889
chr1	4533996	4534241
chr1	4893435	4893892
chr1	4904466	4904971
chr1	6516691	6517715
chr1	6724699	6725021
chr1	6888394	6888699
chr1	8571941	8572581
chr1	8928176	8929157
chr1	9639045	9639726
chr1	9648954	9649313
chr1	10984865	10985633
chr1	11973539	11973648
chr1	12627125	12627969
chr1	12661116	12662241
chr1	12679160	12680000
chr1	12764381	12764417
chr1	12784980	12785815
chr1	12796666	12796801
chr1	12801388	12801893
chr1	12979989	12980559
chr1	13071309	13072093
chr1	13848767	13848903
chr1	14087761	14088174
chr1	14129817	14130375
chr1	14179272	14179748
chr1	14182811	14183752
chr1	14298645	14299415
chr1	14346483	14346791
chr1	14454968	14455097
chr1	15758620	15758949
chr1	16292257	16292689
chr1	16473758	16473945
chr1	18589253	18589263
chr1	19572645	19572788
chr1	20451864	20452423
chr1	20813649	20814823
chr1	20835131	20835924
chr1	20883893	20884705
chr1	20902190	20902886
chr1	20911896	20912154
chr1	20974611	20975125
chr1	21032398	21032808
chr1	21426845	21427080
chr1	21477240	21477339
chr1	21810241	21810683
chr1	22284150	22284400
chr1	23581026	23581484
chr1	24146819	24147208
chr1	24240151	24240769
chr1	24570130	24570472
chr1	31071175	31071655
chr1	32347845	32348571
chr1	33082133	33082626
chr1	33154892	33155135
chr1	33271763	33272462
chr1	33420213	33420683
chr1	33646598	33647161
chr1	33664893	33665584
chr1	33753575	33753650
chr1	34031977	34032613
chr1	34456413	34456720
chr1	34797218	34797858
chr1	35415892	35416157
chr1	35472533	35473264
chr1	35932261	35932630
chr1	35998255	35998494
chr1	36014857	36015815
chr1	36370651	36371221
chr1	36638077	36638478
chr1	36971392	36971476
chr1	37019764	37020310
chr1	37042547	37042758
chr1	37161712	37162147
chr1	37226666	37227090
chr1	37418477	37418860
chr1	37438779	37439209
chr1	37521458	37522295
chr1	37569198	37570107
chr1	37599262	37600240
chr1	37722978	37723144
chr1	37799637	37799884
chr1	38377283	38377422
chr1	38420124	38421124
chr1	38447523	38447958
chr1	38452157	38452420
chr1	38474137	38474404
chr1	38498178	38498626
chr1	38500670	38501045
chr1	38545144	38546074
chr1	38623894	38624456
chr1	38650759	38651148
chr1	38663487	38664175
chr1	38699209	38699774
chr1	38785501	38785778
chr1	38949889	38950498
chr1	38967925	38968429
chr1	38996618	38996649
chr1	39062373	39062784
chr1	39507596	39507745
chr1	39667322	39667821
chr1	39757390	39758452
chr1	39773045	39773773
chr1	39801228	39801842
chr1	39941819	39942067
chr1	40029356	40029780
chr1	40950940	40951055
chr1	41178774	41179101
chr1	41210408	41211193
chr1	41212639	41214179
chr1	41328735	41329113
chr1	41333359	41333513
chr1	41447687	41447918
chr1	41569477	41569848
chr1	41709041	41709387
chr1	41799953	41800381
chr1	41868926	41869286
chr1	41870149	41872257
chr1	41992814	41993187
chr1	42139745	42140283
chr1	42165390	42165959
chr1	42297981	42298782
chr1	42312954	42313794
chr1	42455683	42455931
chr1	42599961	42600746
chr1	42736121	42737305
chr1	42761701	42762877
